"","Ensbl","chr","DMRstart","DMRend","chrom","gene_start","gene_end","distance_relhg38","label","hgnc_symbol","entrezgene","description","chromosome_name","start_position","end_position"
"130","ENSG00000040531","chr17",3637535,3637970,"chr17",3636468,3661542,0,"DMR Genes","CTNS",1497,"cystinosin, lysosomal cystine transporter [Source:HGNC Symbol;Acc:HGNC:2518]","17",3636468,3661542
"131","ENSG00000040531","chr17",3653603,3654236,"chr17",3636468,3661542,0,"DMR Genes","CTNS",1497,"cystinosin, lysosomal cystine transporter [Source:HGNC Symbol;Acc:HGNC:2518]","17",3636468,3661542
"132","ENSG00000040608","chr22",20240704,20242520,"chr22",20241415,20283246,0,"DMR Genes","RTN4R",65078,"reticulon 4 receptor [Source:HGNC Symbol;Acc:HGNC:18601]","22",20241415,20283246
"133","ENSG00000040933","chr2",98522994,98524147,"chr2",98444854,98594390,0,"DMR Genes","INPP4A",3631,"inositol polyphosphate-4-phosphatase type I A [Source:HGNC Symbol;Acc:HGNC:6074]","2",98444854,98594390
"134","ENSG00000042062","chr20",50595304,50596184,"chr20",50586108,50691528,0,"DMR Genes","RIPOR3",140876,"RIPOR family member 3 [Source:HGNC Symbol;Acc:HGNC:16168]","20",50586108,50691528
"135","ENSG00000042304","chr2",227657411,227657572,"chr2",227610090,227648606,-8806,"DMR Genes","C2orf83",56918,"chromosome 2 open reading frame 83 [Source:HGNC Symbol;Acc:HGNC:25344]","2",227610090,227648606
"136","ENSG00000042493","chr2",85414213,85415263,"chr2",85394748,85418432,0,"DMR Genes","CAPG",822,"capping actin protein, gelsolin like [Source:HGNC Symbol;Acc:HGNC:1474]","2",85394748,85418432
"137","ENSG00000042832","chr8",133054314,133054779,"chr8",132866958,133134903,0,"DMR Genes","TG",7038,"thyroglobulin [Source:HGNC Symbol;Acc:HGNC:11764]","8",132866958,133134903
"138","ENSG00000044446","chrX",18895447,18896608,"chrX",18892300,18984598,0,"DMR Genes","PHKA2",5256,"phosphorylase kinase regulatory subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:8926]","X",18892300,18984598
"139","ENSG00000047579","chr6",15530529,15530668,"chr6",15522801,15663058,0,"DMR Genes","DTNBP1",84062,"dystrobrevin binding protein 1 [Source:HGNC Symbol;Acc:HGNC:17328]","6",15522801,15663058
"140","ENSG00000047617","chr12",5721698,5722333,"chr12",5531869,5946232,0,"DMR Genes","ANO2",57101,"anoctamin 2 [Source:HGNC Symbol;Acc:HGNC:1183]","12",5531869,5946232
"141","ENSG00000047644","chrX",10015055,10015802,"chrX",10015562,10144478,0,"DMR Genes","WWC3",55841,"WWC family member 3 [Source:HGNC Symbol;Acc:HGNC:29237]","X",10015562,10144478
"142","ENSG00000047644","chrX",10121726,10121996,"chrX",10015562,10144478,0,"DMR Genes","WWC3",55841,"WWC family member 3 [Source:HGNC Symbol;Acc:HGNC:29237]","X",10015562,10144478
"143","ENSG00000047648","chrX",11215175,11215646,"chrX",11137543,11665701,0,"DMR Genes","ARHGAP6",395,"Rho GTPase activating protein 6 [Source:HGNC Symbol;Acc:HGNC:676]","X",11137543,11665701
"144","ENSG00000047648","chrX",11462058,11463401,"chrX",11137543,11665701,0,"DMR Genes","ARHGAP6",395,"Rho GTPase activating protein 6 [Source:HGNC Symbol;Acc:HGNC:676]","X",11137543,11665701
"145","ENSG00000047662","chr4",17709903,17710014,"chr4",17629306,17781512,0,"DMR Genes","FAM184B",27146,"family with sequence similarity 184 member B [Source:HGNC Symbol;Acc:HGNC:29235]","4",17629306,17781512
"146","ENSG00000048052","chr7",18700370,18700706,"chr7",18086949,19002416,0,"DMR Genes","HDAC9",9734,"histone deacetylase 9 [Source:HGNC Symbol;Acc:HGNC:14065]","7",18086949,19002416
"147","ENSG00000048052","chr7",18663486,18663627,"chr7",18086949,19002416,0,"DMR Genes","HDAC9",9734,"histone deacetylase 9 [Source:HGNC Symbol;Acc:HGNC:14065]","7",18086949,19002416
"148","ENSG00000048471","chr16",12459365,12459828,"chr16",11976737,12574289,0,"DMR Genes","SNX29",92017,"sorting nexin 29 [Source:HGNC Symbol;Acc:HGNC:30542]","16",11976737,12574289
"149","ENSG00000048471","chr16",12117197,12117329,"chr16",11976737,12574289,0,"DMR Genes","SNX29",92017,"sorting nexin 29 [Source:HGNC Symbol;Acc:HGNC:30542]","16",11976737,12574289
"150","ENSG00000048707","chr1",12319417,12319598,"chr1",12230067,12512047,0,"DMR Genes","VPS13D",55187,"vacuolar protein sorting 13 homolog D [Source:HGNC Symbol;Acc:HGNC:23595]","1",12230030,12512047
"151","ENSG00000048740","chr10",11194456,11194893,"chr10",10798397,11336675,0,"DMR Genes","CELF2",10659,"CUGBP Elav-like family member 2 [Source:HGNC Symbol;Acc:HGNC:2550]","10",10798397,11336675
"152","ENSG00000048740","chr10",10821532,10822243,"chr10",10798397,11336675,0,"DMR Genes","CELF2",10659,"CUGBP Elav-like family member 2 [Source:HGNC Symbol;Acc:HGNC:2550]","10",10798397,11336675
"153","ENSG00000048740","chr10",11053865,11055759,"chr10",10798397,11336675,0,"DMR Genes","CELF2",10659,"CUGBP Elav-like family member 2 [Source:HGNC Symbol;Acc:HGNC:2550]","10",10798397,11336675
"154","ENSG00000049089","chr1",40317562,40317828,"chr1",40300487,40317816,0,"DMR Genes","COL9A2",1298,"collagen type IX alpha 2 chain [Source:HGNC Symbol;Acc:HGNC:2218]","1",40300487,40317813
"155","ENSG00000049449","chr11",32073344,32074737,"chr11",31812391,32105755,0,"DMR Genes","RCN1",5954,"reticulocalbin 1 [Source:HGNC Symbol;Acc:HGNC:9934]","11",32090904,32105755
"156","ENSG00000049449","chr11",31822139,31822617,"chr11",31812391,32105755,0,"DMR Genes","RCN1",5954,"reticulocalbin 1 [Source:HGNC Symbol;Acc:HGNC:9934]","11",32090904,32105755
"157","ENSG00000049449","chr11",32003447,32005145,"chr11",31812391,32105755,0,"DMR Genes","RCN1",5954,"reticulocalbin 1 [Source:HGNC Symbol;Acc:HGNC:9934]","11",32090904,32105755
"158","ENSG00000049449","chr11",31968885,31969508,"chr11",31812391,32105755,0,"DMR Genes","RCN1",5954,"reticulocalbin 1 [Source:HGNC Symbol;Acc:HGNC:9934]","11",32090904,32105755
"159","ENSG00000049618","chr6",156862658,156863311,"chr6",156777374,157210779,0,"DMR Genes","ARID1B",57492,"AT-rich interaction domain 1B [Source:HGNC Symbol;Acc:HGNC:18040]","6",156776020,157210779
"160","ENSG00000049618","chr6",157216724,157217090,"chr6",156777374,157210779,-5946,"DMR Genes","ARID1B",57492,"AT-rich interaction domain 1B [Source:HGNC Symbol;Acc:HGNC:18040]","6",156776020,157210779
"161","ENSG00000049656","chr5",1315851,1316315,"chr5",1317744,1345099,1430,"DMR Genes","CLPTM1L",81037,"CLPTM1 like [Source:HGNC Symbol;Acc:HGNC:24308]","5",1317744,1345099
"162","ENSG00000049769","chrX",49269424,49270297,"chrX",49269843,49301461,0,"DMR Genes","PPP1R3F",89801,"protein phosphatase 1 regulatory subunit 3F [Source:HGNC Symbol;Acc:HGNC:14944]","X",49269843,49301461
"163","ENSG00000050555","chr9",131094708,131094840,"chr9",131009082,131094473,-236,"DMR Genes","LAMC3",10319,"laminin subunit gamma 3 [Source:HGNC Symbol;Acc:HGNC:6494]","9",131009082,131094473
"164","ENSG00000050767","chr5",178306119,178306519,"chr5",178237618,178590555,0,"DMR Genes","COL23A1",91522,"collagen type XXIII alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:22990]","5",178237618,178590555
"165","ENSG00000050767","chr5",178535620,178535864,"chr5",178237618,178590555,0,"DMR Genes","COL23A1",91522,"collagen type XXIII alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:22990]","5",178237618,178590555
"166","ENSG00000050767","chr5",178384036,178384578,"chr5",178237618,178590555,0,"DMR Genes","COL23A1",91522,"collagen type XXIII alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:22990]","5",178237618,178590555
"167","ENSG00000050820","chr16",75241170,75241290,"chr16",75228187,75268053,0,"DMR Genes","BCAR1",9564,"BCAR1, Cas family scaffold protein [Source:HGNC Symbol;Acc:HGNC:971]","16",75228187,75268053
"168","ENSG00000052850","chr11",44314045,44314740,"chr11",44260444,44310166,-3880,"DMR Genes","ALX4",60529,"ALX homeobox 4 [Source:HGNC Symbol;Acc:HGNC:450]","11",44260440,44310166
"169","ENSG00000053108","chr5",133510786,133510917,"chr5",133196455,133612564,0,"DMR Genes","FSTL4",23105,"follistatin like 4 [Source:HGNC Symbol;Acc:HGNC:21389]","5",133196455,133612564
"170","ENSG00000053108","chr5",133562652,133563534,"chr5",133196455,133612564,0,"DMR Genes","FSTL4",23105,"follistatin like 4 [Source:HGNC Symbol;Acc:HGNC:21389]","5",133196455,133612564
"171","ENSG00000053108","chr5",133362502,133363548,"chr5",133196455,133612564,0,"DMR Genes","FSTL4",23105,"follistatin like 4 [Source:HGNC Symbol;Acc:HGNC:21389]","5",133196455,133612564
"172","ENSG00000053438","chr20",37521632,37521701,"chr20",37521215,37523693,0,"DMR Genes","NNAT",4826,"neuronatin [Source:HGNC Symbol;Acc:HGNC:7860]","20",37521206,37523693
"173","ENSG00000053918","chr11",2741941,2742065,"chr11",2444684,2849109,0,"DMR Genes","KCNQ1",3784,"potassium voltage-gated channel subfamily Q member 1 [Source:HGNC Symbol;Acc:HGNC:6294]","11",2444684,2849110
"174","ENSG00000053918","chr11",2744105,2744288,"chr11",2444684,2849109,0,"DMR Genes","KCNQ1",3784,"potassium voltage-gated channel subfamily Q member 1 [Source:HGNC Symbol;Acc:HGNC:6294]","11",2444684,2849110
"175","ENSG00000053918","chr11",2839475,2839600,"chr11",2444684,2849109,0,"DMR Genes","KCNQ1",3784,"potassium voltage-gated channel subfamily Q member 1 [Source:HGNC Symbol;Acc:HGNC:6294]","11",2444684,2849110
"176","ENSG00000054118","chr1",36255350,36256602,"chr1",36224416,36305357,0,"DMR Genes","THRAP3",9967,"thyroid hormone receptor associated protein 3 [Source:HGNC Symbol;Acc:HGNC:22964]","1",36224416,36305357
"177","ENSG00000054179","chr9",137052985,137053171,"chr9",137048098,137054045,0,"DMR Genes","ENTPD2",954,"ectonucleoside triphosphate diphosphohydrolase 2 [Source:HGNC Symbol;Acc:HGNC:3364]","9",137048098,137054045
"178","ENSG00000054611","chr22",46970917,46971751,"chr22",46762617,47175699,0,"DMR Genes","TBC1D22A",25771,"TBC1 domain family member 22A [Source:HGNC Symbol;Acc:HGNC:1309]","22",46762617,47175699
"179","ENSG00000054611","chr22",47149098,47149594,"chr22",46762617,47175699,0,"DMR Genes","TBC1D22A",25771,"TBC1 domain family member 22A [Source:HGNC Symbol;Acc:HGNC:1309]","22",46762617,47175699
"180","ENSG00000054611","chr22",46773196,46774917,"chr22",46762617,47175699,0,"DMR Genes","TBC1D22A",25771,"TBC1 domain family member 22A [Source:HGNC Symbol;Acc:HGNC:1309]","22",46762617,47175699
"181","ENSG00000054654","chr14",64201251,64202924,"chr14",63852983,64226433,0,"DMR Genes","SYNE2",23224,"spectrin repeat containing nuclear envelope protein 2 [Source:HGNC Symbol;Acc:HGNC:17084]","14",63852983,64226433
"182","ENSG00000055208","chr6",149246671,149246868,"chr6",149218641,149411613,0,"DMR Genes","TAB2",23118,"TGF-beta activated kinase 1 (MAP3K7) binding protein 2 [Source:HGNC Symbol;Acc:HGNC:17075]","6",149218641,149411613
"183","ENSG00000056487","chr22",44953168,44954317,"chr22",44881162,45009999,0,"DMR Genes","PHF21B",112885,"PHD finger protein 21B [Source:HGNC Symbol;Acc:HGNC:25161]","22",44881162,45009999
"184","ENSG00000056487","chr22",44998653,44999232,"chr22",44881162,45009999,0,"DMR Genes","PHF21B",112885,"PHD finger protein 21B [Source:HGNC Symbol;Acc:HGNC:25161]","22",44881162,45009999
"185","ENSG00000057663","chr6",106172241,106173374,"chr6",106045423,106325791,0,"DMR Genes","ATG5",9474,"autophagy related 5 [Source:HGNC Symbol;Acc:HGNC:589]","6",106045423,106325791
"186","ENSG00000058453","chr1",16779715,16780299,"chr1",16740273,16972979,0,"DMR Genes","CROCC",9696,"ciliary rootlet coiled-coil, rootletin [Source:HGNC Symbol;Acc:HGNC:21299]","1",16740273,16972979
"187","ENSG00000058453","chr1",16971375,16971588,"chr1",16740273,16972979,0,"DMR Genes","CROCC",9696,"ciliary rootlet coiled-coil, rootletin [Source:HGNC Symbol;Acc:HGNC:21299]","1",16740273,16972979
"188","ENSG00000058600","chr16",22325915,22326194,"chr16",22297375,22335103,0,"DMR Genes","POLR3E",55718,"RNA polymerase III subunit E [Source:HGNC Symbol;Acc:HGNC:30347]","16",22297375,22335103
"189","ENSG00000058668","chr1",203649246,203651823,"chr1",203626561,203744081,0,"DMR Genes","ATP2B4",493,"ATPase plasma membrane Ca2+ transporting 4 [Source:HGNC Symbol;Acc:HGNC:817]","1",203626561,203744081
"190","ENSG00000058668","chr1",203629858,203630026,"chr1",203626561,203744081,0,"DMR Genes","ATP2B4",493,"ATPase plasma membrane Ca2+ transporting 4 [Source:HGNC Symbol;Acc:HGNC:817]","1",203626561,203744081
"191","ENSG00000058673","chr1",203829563,203830669,"chr1",203795654,203854999,0,"DMR Genes","ZC3H11A",9877,"zinc finger CCCH-type containing 11A [Source:HGNC Symbol;Acc:HGNC:29093]","1",203795654,203854999
"192","ENSG00000059377","chr7",139915830,139916822,"chr7",139777051,140020325,0,"DMR Genes","TBXAS1",6916,"thromboxane A synthase 1 [Source:HGNC Symbol;Acc:HGNC:11609]","7",139777051,140020325
"193","ENSG00000059691","chr4",151676376,151676633,"chr4",151670504,151761023,0,"DMR Genes","GATB",5188,"glutamyl-tRNA amidotransferase subunit B [Source:HGNC Symbol;Acc:HGNC:8849]","4",151670504,151761023
"194","ENSG00000060566","chr19",4154931,4155191,"chr19",4153601,4173054,0,"DMR Genes","CREB3L3",84699,"cAMP responsive element binding protein 3 like 3 [Source:HGNC Symbol;Acc:HGNC:18855]","19",4153601,4173054
"195","ENSG00000060709","chr12",130462960,130463593,"chr12",130396137,130517917,0,"DMR Genes","RIMBP2",23504,"RIMS binding protein 2 [Source:HGNC Symbol;Acc:HGNC:30339]","12",130396137,130716281
"196","ENSG00000060709","chr12",130476707,130477385,"chr12",130396137,130517917,0,"DMR Genes","RIMBP2",23504,"RIMS binding protein 2 [Source:HGNC Symbol;Acc:HGNC:30339]","12",130396137,130716281
"197","ENSG00000061455","chr5",123119415,123120161,"chr5",123089121,123194266,0,"DMR Genes","PRDM6",93166,"PR/SET domain 6 [Source:HGNC Symbol;Acc:HGNC:9350]","5",123089121,123194266
"198","ENSG00000061936","chr12",131728668,131730354,"chr12",131711081,131799737,0,"DMR Genes","SFSWAP",6433,"splicing factor SWAP [Source:HGNC Symbol;Acc:HGNC:10790]","12",131711081,131799737
"199","ENSG00000062822","chr19",50415374,50415585,"chr19",50384204,50418018,0,"DMR Genes","POLD1",5424,"DNA polymerase delta 1, catalytic subunit [Source:HGNC Symbol;Acc:HGNC:9175]","19",50384204,50418016
"200","ENSG00000063601","chrX",150726108,150726382,"chrX",150692971,150765103,0,"DMR Genes","MTMR1",8776,"myotubularin related protein 1 [Source:HGNC Symbol;Acc:HGNC:7449]","X",150692971,150765103
"201","ENSG00000063660","chr2",240454375,240454730,"chr2",240435671,240468078,0,"DMR Genes","GPC1",2817,"glypican 1 [Source:HGNC Symbol;Acc:HGNC:4449]","2",240435671,240468078
"202","ENSG00000063761","chr14",77826230,77826413,"chr14",77800083,77935012,0,"DMR Genes","ADCK1",57143,"aarF domain containing kinase 1 [Source:HGNC Symbol;Acc:HGNC:19038]","14",77800083,77935012
"203","ENSG00000064270","chr16",84408680,84409288,"chr16",84368527,84464187,0,"DMR Genes","ATP2C2",9914,"ATPase secretory pathway Ca2+ transporting 2 [Source:HGNC Symbol;Acc:HGNC:29103]","16",84368527,84464187
"204","ENSG00000064393","chr7",139649246,139650087,"chr7",139561570,139777778,0,"DMR Genes","HIPK2",28996,"homeodomain interacting protein kinase 2 [Source:HGNC Symbol;Acc:HGNC:14402]","7",139561570,139777778
"205","ENSG00000064393","chr7",139772198,139772543,"chr7",139561570,139777778,0,"DMR Genes","HIPK2",28996,"homeodomain interacting protein kinase 2 [Source:HGNC Symbol;Acc:HGNC:14402]","7",139561570,139777778
"206","ENSG00000064655","chr20",46962717,46963938,"chr20",46894624,47188844,0,"DMR Genes","EYA2",2139,"EYA transcriptional coactivator and phosphatase 2 [Source:HGNC Symbol;Acc:HGNC:3520]","20",46894624,47188844
"207","ENSG00000064666","chr19",1037397,1037848,"chr19",1026581,1039068,0,"DMR Genes","CNN2",1265,"calponin 2 [Source:HGNC Symbol;Acc:HGNC:2156]","19",1026581,1039068
"208","ENSG00000064687","chr19",1064085,1064335,"chr19",1040101,1065572,0,"DMR Genes","ABCA7",10347,"ATP binding cassette subfamily A member 7 [Source:HGNC Symbol;Acc:HGNC:37]","19",1040101,1065572
"209","ENSG00000065054","chr16",2027797,2028823,"chr16",2025356,2039026,0,"DMR Genes","SLC9A3R2",9351,"SLC9A3 regulator 2 [Source:HGNC Symbol;Acc:HGNC:11076]","16",2025356,2039026
"210","ENSG00000065054","chr16",2029308,2029710,"chr16",2025356,2039026,0,"DMR Genes","SLC9A3R2",9351,"SLC9A3 regulator 2 [Source:HGNC Symbol;Acc:HGNC:11076]","16",2025356,2039026
"211","ENSG00000065150","chr13",97956855,97958314,"chr13",97953658,98024297,0,"DMR Genes","IPO5",3843,"importin 5 [Source:HGNC Symbol;Acc:HGNC:6402]","13",97953658,98024297
"212","ENSG00000065268","chr19",985330,987113,"chr19",984271,998438,0,"DMR Genes","WDR18",57418,"WD repeat domain 18 [Source:HGNC Symbol;Acc:HGNC:17956]","19",984271,998438
"213","ENSG00000065320","chr17",9130615,9131325,"chr17",9021542,9244000,0,"DMR Genes","NTN1",9423,"netrin 1 [Source:HGNC Symbol;Acc:HGNC:8029]","17",9021542,9244000
"214","ENSG00000065357","chr12",55936450,55936805,"chr12",55927319,55954027,0,"DMR Genes","DGKA",1606,"diacylglycerol kinase alpha [Source:HGNC Symbol;Acc:HGNC:2849]","12",55927319,55954027
"215","ENSG00000065526","chr1",15876292,15876500,"chr1",15847864,15940460,0,"DMR Genes","SPEN",23013,"spen family transcriptional repressor [Source:HGNC Symbol;Acc:HGNC:17575]","1",15847864,15940460
"216","ENSG00000065534","chr3",123620468,123620721,"chr3",123610049,123884331,0,"DMR Genes","MYLK",4638,"myosin light chain kinase [Source:HGNC Symbol;Acc:HGNC:7590]","3",123610049,123884331
"217","ENSG00000065621","chr10",104275213,104275560,"chr10",104268873,104304945,0,"DMR Genes","GSTO2",119391,"glutathione S-transferase omega 2 [Source:HGNC Symbol;Acc:HGNC:23064]","10",104268873,104304945
"218","ENSG00000065675","chr10",6569610,6569983,"chr10",6427143,6580301,0,"DMR Genes","PRKCQ",5588,"protein kinase C theta [Source:HGNC Symbol;Acc:HGNC:9410]","10",6427143,6580301
"219","ENSG00000065717","chr19",3047654,3048124,"chr19",2997638,3047635,-20,"DMR Genes","TLE2",7089,"transducin like enhancer of split 2 [Source:HGNC Symbol;Acc:HGNC:11838]","19",2997638,3047635
"220","ENSG00000065717","chr19",3020660,3021329,"chr19",2997638,3047635,0,"DMR Genes","TLE2",7089,"transducin like enhancer of split 2 [Source:HGNC Symbol;Acc:HGNC:11838]","19",2997638,3047635
"221","ENSG00000065882","chr4",38028443,38028727,"chr4",37891087,38139175,0,"DMR Genes","TBC1D1",23216,"TBC1 domain family member 1 [Source:HGNC Symbol;Acc:HGNC:11578]","4",37891087,38139175
"222","ENSG00000065970","chr12",8047174,8049496,"chr12",8032703,8055503,0,"DMR Genes","FOXJ2",55810,"forkhead box J2 [Source:HGNC Symbol;Acc:HGNC:24818]","12",8032703,8055503
"223","ENSG00000066032","chr2",80302601,80302816,"chr2",79185231,80648861,0,"DMR Genes","CTNNA2",1496,"catenin alpha 2 [Source:HGNC Symbol;Acc:HGNC:2510]","2",79185231,80648861
"224","ENSG00000066135","chr1",43703682,43705553,"chr1",43650158,43705515,0,"DMR Genes","KDM4A",9682,"lysine demethylase 4A [Source:HGNC Symbol;Acc:HGNC:22978]","1",43650158,43705515
"225","ENSG00000066230","chr5",479807,480215,"chr5",473310,524332,0,"DMR Genes","SLC9A3",6550,"solute carrier family 9 member A3 [Source:HGNC Symbol;Acc:HGNC:11073]","5",470458,524332
"226","ENSG00000066248","chr2",232886273,232886485,"chr2",232878686,233013272,0,"DMR Genes","NGEF",25791,"neuronal guanine nucleotide exchange factor [Source:HGNC Symbol;Acc:HGNC:7807]","2",232878686,233013272
"227","ENSG00000066322","chr1",43368189,43368907,"chr1",43363397,43368074,-116,"DMR Genes","ELOVL1",64834,"ELOVL fatty acid elongase 1 [Source:HGNC Symbol;Acc:HGNC:14418]","1",43363397,43368074
"228","ENSG00000066427","chr14",92041169,92042407,"chr14",92038652,92106621,0,"DMR Genes","ATXN3",4287,"ataxin 3 [Source:HGNC Symbol;Acc:HGNC:7106]","14",92044496,92106625
"229","ENSG00000066468","chr10",121572274,121572905,"chr10",121478334,121598458,0,"DMR Genes","FGFR2",2263,"fibroblast growth factor receptor 2 [Source:HGNC Symbol;Acc:HGNC:3689]","10",121478334,121598458
"230","ENSG00000066468","chr10",121576182,121576856,"chr10",121478334,121598458,0,"DMR Genes","FGFR2",2263,"fibroblast growth factor receptor 2 [Source:HGNC Symbol;Acc:HGNC:3689]","10",121478334,121598458
"231","ENSG00000066468","chr10",121535658,121536521,"chr10",121478334,121598458,0,"DMR Genes","FGFR2",2263,"fibroblast growth factor receptor 2 [Source:HGNC Symbol;Acc:HGNC:3689]","10",121478334,121598458
"232","ENSG00000066629","chr14",99886982,99887698,"chr14",99737693,99942060,0,"DMR Genes","EML1",2009,"echinoderm microtubule associated protein like 1 [Source:HGNC Symbol;Acc:HGNC:3330]","14",99737693,99942060
"233","ENSG00000066629","chr14",99820264,99821829,"chr14",99737693,99942060,0,"DMR Genes","EML1",2009,"echinoderm microtubule associated protein like 1 [Source:HGNC Symbol;Acc:HGNC:3330]","14",99737693,99942060
