"","Ensbl","chr","DMRstart","DMRend","chrom","gene_start","gene_end","distance_relhg38","label","hgnc_symbol","entrezgene","description","chromosome_name","start_position","end_position"
"130","ENSG00000058668","chr1",203673371,203675000,"chr1",203626561,203744081,0,"DMR Genes","ATP2B4",493,"ATPase plasma membrane Ca2+ transporting 4 [Source:HGNC Symbol;Acc:HGNC:817]","1",203626561,203744081
"131","ENSG00000059377","chr7",139929428,139930099,"chr7",139777051,140020325,0,"DMR Genes","TBXAS1",6916,"thromboxane A synthase 1 [Source:HGNC Symbol;Acc:HGNC:11609]","7",139777051,140020325
"132","ENSG00000060709","chr12",130458368,130458441,"chr12",130396137,130517917,0,"DMR Genes","RIMBP2",23504,"RIMS binding protein 2 [Source:HGNC Symbol;Acc:HGNC:30339]","12",130396137,130716281
"133","ENSG00000060709","chr12",130476934,130478370,"chr12",130396137,130517917,0,"DMR Genes","RIMBP2",23504,"RIMS binding protein 2 [Source:HGNC Symbol;Acc:HGNC:30339]","12",130396137,130716281
"134","ENSG00000060709","chr12",130453536,130455275,"chr12",130396137,130517917,0,"DMR Genes","RIMBP2",23504,"RIMS binding protein 2 [Source:HGNC Symbol;Acc:HGNC:30339]","12",130396137,130716281
"135","ENSG00000060718","chr1",103108433,103109041,"chr1",102876467,103108496,0,"DMR Genes","COL11A1",1301,"collagen type XI alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2186]","1",102876467,103108872
"136","ENSG00000061273","chr12",47793482,47795479,"chr12",47782722,47833132,0,"DMR Genes","HDAC7",51564,"histone deacetylase 7 [Source:HGNC Symbol;Acc:HGNC:14067]","12",47782722,47833132
"137","ENSG00000061337","chr8",20286636,20287552,"chr8",20246165,20303963,0,"DMR Genes","LZTS1",11178,"leucine zipper tumor suppressor 1 [Source:HGNC Symbol;Acc:HGNC:13861]","8",20246165,20303963
"138","ENSG00000061936","chr12",131787436,131787715,"chr12",131711081,131799737,0,"DMR Genes","SFSWAP",6433,"splicing factor SWAP [Source:HGNC Symbol;Acc:HGNC:10790]","12",131711081,131799737
"139","ENSG00000064205","chr20",44713978,44714874,"chr20",44714844,44728509,0,"DMR Genes","WISP2",8839,"WNT1 inducible signaling pathway protein 2 [Source:HGNC Symbol;Acc:HGNC:12770]","20",44714844,44728509
"140","ENSG00000064393","chr7",139701876,139702999,"chr7",139561570,139777778,0,"DMR Genes","HIPK2",28996,"homeodomain interacting protein kinase 2 [Source:HGNC Symbol;Acc:HGNC:14402]","7",139561570,139777778
"141","ENSG00000064393","chr7",139744785,139746872,"chr7",139561570,139777778,0,"DMR Genes","HIPK2",28996,"homeodomain interacting protein kinase 2 [Source:HGNC Symbol;Acc:HGNC:14402]","7",139561570,139777778
"142","ENSG00000064545","chr19",19120474,19120834,"chr19",19119169,19138513,0,"DMR Genes","TMEM161A",54929,"transmembrane protein 161A [Source:HGNC Symbol;Acc:HGNC:26020]","19",19119169,19138513
"143","ENSG00000064687","chr19",1046862,1047291,"chr19",1040101,1065572,0,"DMR Genes","ABCA7",10347,"ATP binding cassette subfamily A member 7 [Source:HGNC Symbol;Acc:HGNC:37]","19",1040101,1065572
"144","ENSG00000064787","chr20",53975041,53975275,"chr20",53936777,54070594,0,"DMR Genes","BCAS1",8537,"breast carcinoma amplified sequence 1 [Source:HGNC Symbol;Acc:HGNC:974]","20",53936777,54070594
"145","ENSG00000065308","chr6",52511944,52512519,"chr6",52497402,52576915,0,"DMR Genes","TRAM2",9697,"translocation associated membrane protein 2 [Source:HGNC Symbol;Acc:HGNC:16855]","6",52497402,52576915
"146","ENSG00000065325","chr17",9842089,9843840,"chr17",9822206,9892102,0,"DMR Genes","GLP2R",9340,"glucagon like peptide 2 receptor [Source:HGNC Symbol;Acc:HGNC:4325]","17",9822206,9892102
"147","ENSG00000065361","chr12",56091194,56091624,"chr12",56079857,56103505,0,"DMR Genes","ERBB3",2065,"erb-b2 receptor tyrosine kinase 3 [Source:HGNC Symbol;Acc:HGNC:3431]","12",56076799,56103505
"148","ENSG00000065600","chr1",212413466,212413932,"chr1",212363931,212414901,0,"DMR Genes","TMEM206",55248,"transmembrane protein 206 [Source:HGNC Symbol;Acc:HGNC:25593]","1",212363931,212414901
"149","ENSG00000065675","chr10",6519603,6520558,"chr10",6427143,6580301,0,"DMR Genes","PRKCQ",5588,"protein kinase C theta [Source:HGNC Symbol;Acc:HGNC:9410]","10",6427143,6580301
"150","ENSG00000065675","chr10",6542080,6543006,"chr10",6427143,6580301,0,"DMR Genes","PRKCQ",5588,"protein kinase C theta [Source:HGNC Symbol;Acc:HGNC:9410]","10",6427143,6580301
"151","ENSG00000065717","chr19",3006534,3007545,"chr19",2997638,3047635,0,"DMR Genes","TLE2",7089,"transducin like enhancer of split 2 [Source:HGNC Symbol;Acc:HGNC:11838]","19",2997638,3047635
"152","ENSG00000066044","chr19",7997843,7998543,"chr19",7958579,8005659,0,"DMR Genes","ELAVL1",1994,"ELAV like RNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:3312]","19",7958579,8005659
"153","ENSG00000066044","chr19",7958200,7958647,"chr19",7958579,8005659,0,"DMR Genes","ELAVL1",1994,"ELAV like RNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:3312]","19",7958579,8005659
"154","ENSG00000066135","chr1",43671741,43671861,"chr1",43650158,43705515,0,"DMR Genes","KDM4A",9682,"lysine demethylase 4A [Source:HGNC Symbol;Acc:HGNC:22978]","1",43650158,43705515
"155","ENSG00000066629","chr14",99759603,99759804,"chr14",99737693,99942060,0,"DMR Genes","EML1",2009,"echinoderm microtubule associated protein like 1 [Source:HGNC Symbol;Acc:HGNC:3330]","14",99737693,99942060
"156","ENSG00000067141","chr15",73293421,73293489,"chr15",73051710,73305206,0,"DMR Genes","NEO1",4756,"neogenin 1 [Source:HGNC Symbol;Acc:HGNC:7754]","15",73051710,73305206
"157","ENSG00000067606","chr1",2155588,2156091,"chr1",2050470,2185395,0,"DMR Genes","PRKCZ",5590,"protein kinase C zeta [Source:HGNC Symbol;Acc:HGNC:9412]","1",2050470,2185395
"158","ENSG00000067798","chr12",78122194,78122302,"chr12",77324641,78213008,0,"DMR Genes","NAV3",89795,"neuron navigator 3 [Source:HGNC Symbol;Acc:HGNC:15998]","12",77324641,78213008
"159","ENSG00000068024","chr2",239280263,239280512,"chr2",239048168,239401654,0,"DMR Genes","HDAC4",9759,"histone deacetylase 4 [Source:HGNC Symbol;Acc:HGNC:14063]","2",239048168,239401654
"160","ENSG00000068024","chr2",239244895,239246097,"chr2",239048168,239401654,0,"DMR Genes","HDAC4",9759,"histone deacetylase 4 [Source:HGNC Symbol;Acc:HGNC:14063]","2",239048168,239401654
"161","ENSG00000068137","chr17",42670370,42671505,"chr17",42667914,42676994,0,"DMR Genes","PLEKHH3",79990,"pleckstrin homology, MyTH4 and FERM domain containing H3 [Source:HGNC Symbol;Acc:HGNC:26105]","17",42667914,42676994
"162","ENSG00000068305","chr15",99708873,99709818,"chr15",99565417,99716466,0,"DMR Genes","MEF2A",4205,"myocyte enhancer factor 2A [Source:HGNC Symbol;Acc:HGNC:6993]","15",99565417,99716466
"163","ENSG00000068383","chr10",132649180,132649779,"chr10",132537820,132783480,0,"DMR Genes","INPP5A",3632,"inositol polyphosphate-5-phosphatase A [Source:HGNC Symbol;Acc:HGNC:6076]","10",132537820,132783480
"164","ENSG00000068383","chr10",132735406,132738697,"chr10",132537820,132783480,0,"DMR Genes","INPP5A",3632,"inositol polyphosphate-5-phosphatase A [Source:HGNC Symbol;Acc:HGNC:6076]","10",132537820,132783480
"165","ENSG00000068383","chr10",132781691,132782217,"chr10",132537820,132783480,0,"DMR Genes","INPP5A",3632,"inositol polyphosphate-5-phosphatase A [Source:HGNC Symbol;Acc:HGNC:6076]","10",132537820,132783480
"166","ENSG00000068650","chr13",112756614,112757866,"chr13",112690329,112887168,0,"DMR Genes","ATP11A",23250,"ATPase phospholipid transporting 11A [Source:HGNC Symbol;Acc:HGNC:13552]","13",112690329,112887168
"167","ENSG00000068650","chr13",112705404,112705944,"chr13",112690329,112887168,0,"DMR Genes","ATP11A",23250,"ATPase phospholipid transporting 11A [Source:HGNC Symbol;Acc:HGNC:13552]","13",112690329,112887168
"168","ENSG00000068831","chr11",64741551,64741831,"chr11",64726911,64745456,0,"DMR Genes","RASGRP2",10235,"RAS guanyl releasing protein 2 [Source:HGNC Symbol;Acc:HGNC:9879]","11",64726911,64745456
"169","ENSG00000068976","chr11",64749917,64750736,"chr11",64746389,64760297,0,"DMR Genes","PYGM",5837,"glycogen phosphorylase, muscle associated [Source:HGNC Symbol;Acc:HGNC:9726]","11",64746389,64760297
"170","ENSG00000069188","chr17",73641950,73642890,"chr17",73334384,73644089,0,"DMR Genes","SDK2",54549,"sidekick cell adhesion molecule 2 [Source:HGNC Symbol;Acc:HGNC:19308]","17",73334384,73644089
"171","ENSG00000069188","chr17",73463007,73463189,"chr17",73334384,73644089,0,"DMR Genes","SDK2",54549,"sidekick cell adhesion molecule 2 [Source:HGNC Symbol;Acc:HGNC:19308]","17",73334384,73644089
"172","ENSG00000069188","chr17",73552485,73553660,"chr17",73334384,73644089,0,"DMR Genes","SDK2",54549,"sidekick cell adhesion molecule 2 [Source:HGNC Symbol;Acc:HGNC:19308]","17",73334384,73644089
"173","ENSG00000069424","chr1",6013142,6014384,"chr1",5991466,6101193,0,"DMR Genes","KCNAB2",8514,"potassium voltage-gated channel subfamily A regulatory beta subunit 2 [Source:HGNC Symbol;Acc:HGNC:6229]","1",5991466,6101193
"174","ENSG00000069667","chr15",61194062,61194095,"chr15",60488284,61229319,0,"DMR Genes","RORA",6095,"RAR related orphan receptor A [Source:HGNC Symbol;Acc:HGNC:10258]","15",60488284,61229319
"175","ENSG00000069667","chr15",60751178,60752674,"chr15",60488284,61229319,0,"DMR Genes","RORA",6095,"RAR related orphan receptor A [Source:HGNC Symbol;Acc:HGNC:10258]","15",60488284,61229319
"176","ENSG00000069702","chr1",91782112,91782746,"chr1",91680343,91906335,0,"DMR Genes","TGFBR3",7049,"transforming growth factor beta receptor 3 [Source:HGNC Symbol;Acc:HGNC:11774]","1",91680343,91906335
"177","ENSG00000069849","chr3",141928812,141929744,"chr3",141876124,141926514,-2299,"DMR Genes","ATP1B3",483,"ATPase Na+/K+ transporting subunit beta 3 [Source:HGNC Symbol;Acc:HGNC:806]","3",141876124,141926514
"178","ENSG00000069966","chr15",52152733,52153382,"chr15",52115105,52191369,0,"DMR Genes","GNB5",10681,"G protein subunit beta 5 [Source:HGNC Symbol;Acc:HGNC:4401]","15",52115105,52191369
"179","ENSG00000070413","chr22",19105979,19107815,"chr22",19036282,19122454,0,"DMR Genes","DGCR2",9993,"DiGeorge syndrome critical region gene 2 [Source:HGNC Symbol;Acc:HGNC:2845]","22",19036282,19122454
"180","ENSG00000070423","chr19",653420,653804,"chr19",647526,663277,0,"DMR Genes","RNF126",55658,"ring finger protein 126 [Source:HGNC Symbol;Acc:HGNC:21151]","19",647526,663277
"181","ENSG00000070423","chr19",658645,660698,"chr19",647526,663277,0,"DMR Genes","RNF126",55658,"ring finger protein 126 [Source:HGNC Symbol;Acc:HGNC:21151]","19",647526,663277
"182","ENSG00000070729","chr16",57945181,57946962,"chr16",57882340,57971116,0,"DMR Genes","CNGB1",1258,"cyclic nucleotide gated channel beta 1 [Source:HGNC Symbol;Acc:HGNC:2151]","16",57882340,57971116
"183","ENSG00000070729","chr16",57891412,57895839,"chr16",57882340,57971116,0,"DMR Genes","CNGB1",1258,"cyclic nucleotide gated channel beta 1 [Source:HGNC Symbol;Acc:HGNC:2151]","16",57882340,57971116
"184","ENSG00000070761","chr16",58110599,58111247,"chr16",58113588,58129450,2342,"DMR Genes","CFAP20",29105,"cilia and flagella associated protein 20 [Source:HGNC Symbol;Acc:HGNC:29523]","16",58113588,58129450
"185","ENSG00000071051","chr2",105782742,105783416,"chr2",105744897,105894274,0,"DMR Genes","NCK2",8440,"NCK adaptor protein 2 [Source:HGNC Symbol;Acc:HGNC:7665]","2",105744897,105894274
"186","ENSG00000071051","chr2",105823708,105823977,"chr2",105744897,105894274,0,"DMR Genes","NCK2",8440,"NCK adaptor protein 2 [Source:HGNC Symbol;Acc:HGNC:7665]","2",105744897,105894274
"187","ENSG00000071127","chr4",10096536,10097430,"chr4",10074339,10116949,0,"DMR Genes","WDR1",9948,"WD repeat domain 1 [Source:HGNC Symbol;Acc:HGNC:12754]","4",10074339,10116949
"188","ENSG00000071242","chr6",166707200,166707313,"chr6",166409364,166906451,0,"DMR Genes","RPS6KA2",6196,"ribosomal protein S6 kinase A2 [Source:HGNC Symbol;Acc:HGNC:10431]","6",166409364,166906451
"189","ENSG00000071242","chr6",166656709,166657810,"chr6",166409364,166906451,0,"DMR Genes","RPS6KA2",6196,"ribosomal protein S6 kinase A2 [Source:HGNC Symbol;Acc:HGNC:10431]","6",166409364,166906451
"190","ENSG00000071626","chr19",1409948,1411124,"chr19",1407569,1435687,0,"DMR Genes","DAZAP1",26528,"DAZ associated protein 1 [Source:HGNC Symbol;Acc:HGNC:2683]","19",1407569,1435687
"191","ENSG00000072134","chr17",19264914,19265158,"chr17",19215615,19336715,0,"DMR Genes","EPN2",22905,"epsin 2 [Source:HGNC Symbol;Acc:HGNC:18639]","17",19215615,19336715
"192","ENSG00000072163","chr2",127659473,127660473,"chr2",127638381,127681786,0,"DMR Genes","LIMS2",55679,"LIM zinc finger domain containing 2 [Source:HGNC Symbol;Acc:HGNC:16084]","2",127638381,127681786
"193","ENSG00000072163","chr2",127657259,127657624,"chr2",127638381,127681786,0,"DMR Genes","LIMS2",55679,"LIM zinc finger domain containing 2 [Source:HGNC Symbol;Acc:HGNC:16084]","2",127638381,127681786
"194","ENSG00000072195","chr2",219451079,219452478,"chr2",219434846,219498287,0,"DMR Genes","SPEG",100996693,"SPEG complex locus [Source:HGNC Symbol;Acc:HGNC:16901]","2",219434846,219498287
"195","ENSG00000072195","chr2",219451079,219452478,"chr2",219434846,219498287,0,"DMR Genes","SPEG",10290,"SPEG complex locus [Source:HGNC Symbol;Acc:HGNC:16901]","2",219434846,219498287
"196","ENSG00000072195","chr2",219448156,219448822,"chr2",219434846,219498287,0,"DMR Genes","SPEG",100996693,"SPEG complex locus [Source:HGNC Symbol;Acc:HGNC:16901]","2",219434846,219498287
"197","ENSG00000072195","chr2",219448156,219448822,"chr2",219434846,219498287,0,"DMR Genes","SPEG",10290,"SPEG complex locus [Source:HGNC Symbol;Acc:HGNC:16901]","2",219434846,219498287
"198","ENSG00000072274","chr3",196054813,196055216,"chr3",196027183,196082189,0,"DMR Genes","TFRC",7037,"transferrin receptor [Source:HGNC Symbol;Acc:HGNC:11763]","3",196027183,196082189
"199","ENSG00000072609","chr12",132904877,132904971,"chr12",132822187,132956304,0,"DMR Genes","CHFR",55743,"checkpoint with forkhead and ring finger domains [Source:HGNC Symbol;Acc:HGNC:20455]","12",132822187,132956304
"200","ENSG00000072682","chr5",132211088,132214840,"chr5",132191838,132295315,0,"DMR Genes","P4HA2",8974,"prolyl 4-hydroxylase subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:8547]","5",132191838,132295315
"201","ENSG00000072832","chr4",5809289,5810085,"chr4",5748084,5893058,0,"DMR Genes","CRMP1",1400,"collapsin response mediator protein 1 [Source:HGNC Symbol;Acc:HGNC:2365]","4",5748084,5893058
"202","ENSG00000072840","chr4",5809289,5810085,"chr4",5711197,5814305,0,"DMR Genes","EVC",2121,"EvC ciliary complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:3497]","4",5711197,5814305
"203","ENSG00000072952","chr11",10674640,10675357,"chr11",10573091,10693988,0,"DMR Genes","MRVI1",10335,"murine retrovirus integration site 1 homolog [Source:HGNC Symbol;Acc:HGNC:7237]","11",10573091,10693988
"204","ENSG00000073792","chr3",185656109,185657561,"chr3",185643739,185825056,0,"DMR Genes","IGF2BP2",10644,"insulin like growth factor 2 mRNA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:28867]","3",185643739,185825056
"205","ENSG00000074211","chr4",6399375,6399530,"chr4",6320578,6563600,0,"DMR Genes","PPP2R2C",5522,"protein phosphatase 2 regulatory subunit Bgamma [Source:HGNC Symbol;Acc:HGNC:9306]","4",6320578,6563600
"206","ENSG00000074211","chr4",6373886,6374873,"chr4",6320578,6563600,0,"DMR Genes","PPP2R2C",5522,"protein phosphatase 2 regulatory subunit Bgamma [Source:HGNC Symbol;Acc:HGNC:9306]","4",6320578,6563600
"207","ENSG00000074276","chr5",176595875,176597123,"chr5",176542511,176595974,0,"DMR Genes","CDHR2",54825,"cadherin related family member 2 [Source:HGNC Symbol;Acc:HGNC:18231]","5",176542511,176595974
"208","ENSG00000074356","chr17",3852982,3853288,"chr17",3802165,3846251,-6732,"DMR Genes","NCBP3",55421,"nuclear cap binding subunit 3 [Source:HGNC Symbol;Acc:HGNC:24612]","17",3802165,3846251
"209","ENSG00000074410","chr15",63384740,63385422,"chr15",63321378,63382161,-2580,"DMR Genes","CA12",771,"carbonic anhydrase 12 [Source:HGNC Symbol;Acc:HGNC:1371]","15",63321378,63382161
"210","ENSG00000074755","chr17",4000521,4001341,"chr17",4004445,4143020,3105,"DMR Genes","ZZEF1",23140,"zinc finger ZZ-type and EF-hand domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29027]","17",4004445,4143020
"211","ENSG00000074755","chr17",4004861,4006331,"chr17",4004445,4143020,0,"DMR Genes","ZZEF1",23140,"zinc finger ZZ-type and EF-hand domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29027]","17",4004445,4143020
"212","ENSG00000074964","chr1",17602048,17603475,"chr1",17539835,17697874,0,"DMR Genes","ARHGEF10L",55160,"Rho guanine nucleotide exchange factor 10 like [Source:HGNC Symbol;Acc:HGNC:25540]","1",17539835,17697874
"213","ENSG00000074964","chr1",17642395,17642493,"chr1",17539835,17697874,0,"DMR Genes","ARHGEF10L",55160,"Rho guanine nucleotide exchange factor 10 like [Source:HGNC Symbol;Acc:HGNC:25540]","1",17539835,17697874
"214","ENSG00000075035","chr12",108240226,108240501,"chr12",108129471,108250537,0,"DMR Genes","WSCD2",9671,"WSC domain containing 2 [Source:HGNC Symbol;Acc:HGNC:29117]","12",108129471,108250537
"215","ENSG00000075043","chr20",63411242,63411314,"chr20",63400210,63472677,0,"DMR Genes","KCNQ2",3785,"potassium voltage-gated channel subfamily Q member 2 [Source:HGNC Symbol;Acc:HGNC:6296]","20",63400210,63472677
"216","ENSG00000075073","chr10",69414112,69415283,"chr10",69403903,69416867,0,"DMR Genes","TACR2",6865,"tachykinin receptor 2 [Source:HGNC Symbol;Acc:HGNC:11527]","10",69403903,69416867
"217","ENSG00000075240","chr22",46649311,46651320,"chr22",46576012,46679790,0,"DMR Genes","GRAMD4",23151,"GRAM domain containing 4 [Source:HGNC Symbol;Acc:HGNC:29113]","22",46576012,46679790
"218","ENSG00000075240","chr22",46629856,46631315,"chr22",46576012,46679790,0,"DMR Genes","GRAMD4",23151,"GRAM domain containing 4 [Source:HGNC Symbol;Acc:HGNC:29113]","22",46576012,46679790
"219","ENSG00000075275","chr22",46518771,46519734,"chr22",46360834,46537170,0,"DMR Genes","CELSR1",9620,"cadherin EGF LAG seven-pass G-type receptor 1 [Source:HGNC Symbol;Acc:HGNC:1850]","22",46360834,46537170
"220","ENSG00000075275","chr22",46488425,46489386,"chr22",46360834,46537170,0,"DMR Genes","CELSR1",9620,"cadherin EGF LAG seven-pass G-type receptor 1 [Source:HGNC Symbol;Acc:HGNC:1850]","22",46360834,46537170
"221","ENSG00000075388","chr11",69763821,69764736,"chr11",69771016,69775403,6281,"DMR Genes","FGF4",2249,"fibroblast growth factor 4 [Source:HGNC Symbol;Acc:HGNC:3682]","11",69771016,69775403
"222","ENSG00000075618","chr7",5606834,5607675,"chr7",5592823,5606655,-180,"DMR Genes","FSCN1",6624,"fascin actin-bundling protein 1 [Source:HGNC Symbol;Acc:HGNC:11148]","7",5592823,5606655
"223","ENSG00000075891","chr10",100816861,100817483,"chr10",100735603,100829941,0,"DMR Genes","PAX2",5076,"paired box 2 [Source:HGNC Symbol;Acc:HGNC:8616]","10",100735603,100829941
"224","ENSG00000076356","chr1",208078862,208080146,"chr1",208022242,208244320,0,"DMR Genes","PLXNA2",5362,"plexin A2 [Source:HGNC Symbol;Acc:HGNC:9100]","1",208022242,208244320
"225","ENSG00000076555","chr12",109238792,109239928,"chr12",109116595,109268226,0,"DMR Genes","ACACB",32,"acetyl-CoA carboxylase beta [Source:HGNC Symbol;Acc:HGNC:85]","12",109116595,109268226
"226","ENSG00000076604","chr17",28746333,28749373,"chr17",28743984,28750958,0,"DMR Genes","TRAF4",9618,"TNF receptor associated factor 4 [Source:HGNC Symbol;Acc:HGNC:12034]","17",28743984,28750958
"227","ENSG00000076928","chr19",41887149,41887349,"chr19",41883161,41930150,0,"DMR Genes","ARHGEF1",100505585,"Rho guanine nucleotide exchange factor 1 [Source:HGNC Symbol;Acc:HGNC:681]","19",41883161,41930150
"228","ENSG00000076928","chr19",41887149,41887349,"chr19",41883161,41930150,0,"DMR Genes","ARHGEF1",9138,"Rho guanine nucleotide exchange factor 1 [Source:HGNC Symbol;Acc:HGNC:681]","19",41883161,41930150
"229","ENSG00000077044","chr2",233469729,233472264,"chr2",233354507,233472104,0,"DMR Genes","DGKD",8527,"diacylglycerol kinase delta [Source:HGNC Symbol;Acc:HGNC:2851]","2",233354507,233472104
"230","ENSG00000077420","chr10",26505582,26505943,"chr10",26438203,26567803,0,"DMR Genes","APBB1IP",54518,"amyloid beta precursor protein binding family B member 1 interacting protein [Source:HGNC Symbol;Acc:HGNC:17379]","10",26438203,26567803
